seed,active_label_budget,proto_budget,bank_radius_q,attack_core_norm,benign_core_norm,unknown_norm,strong_score_q,weak_score_q,review_budget,strong_score_floor,weak_score_ceiling,id_hard,id_review,id_suppress,ood_hard,ood_review,ood_suppress,stress_hard,stress_review,stress_suppress,support_medium_hard,support_medium_review,support_medium_suppress,support_heavy_hard,support_heavy_review,support_heavy_suppress,pseudo_medium_hard,pseudo_medium_review,pseudo_medium_suppress,pseudo_heavy_hard,pseudo_heavy_review,pseudo_heavy_suppress,dev_attack_min,dev_pseudo_min,dev_review_max,strict_feasible,relaxed_feasible,dev_score,selection_uses_final_ood,selection_uses_attack_eval,selection_uses_dev_heavy_query
43,64,64,0.95,1.0,1.5,1.25,0.25,0.5,0.1,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.062456140350877196,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.0,0.25,0.01,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.0,0.25,0.03,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.0,0.25,0.05,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.0,0.25,0.1,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.018947368421052633,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.0,0.5,0.01,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.062456140350877196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.0,0.5,0.03,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.062456140350877196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.0,0.5,0.05,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.062456140350877196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.0,0.5,0.1,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.062456140350877196,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.25,0.25,0.01,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.25,0.25,0.03,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.25,0.25,0.05,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.25,0.25,0.1,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.018947368421052633,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.25,0.5,0.01,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.062456140350877196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.25,0.5,0.03,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.062456140350877196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.25,0.5,0.05,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.062456140350877196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,1.5,0.25,0.5,0.1,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.062456140350877196,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.0,0.25,0.01,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.0,0.25,0.03,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.0,0.25,0.05,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.0,0.25,0.1,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.018947368421052633,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.0,0.5,0.01,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.062456140350877196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.0,0.5,0.03,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.062456140350877196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.0,0.5,0.05,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.062456140350877196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.0,0.5,0.1,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.062456140350877196,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.25,0.25,0.01,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.25,0.25,0.03,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.25,0.25,0.05,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.25,0.25,0.1,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.018947368421052633,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.25,0.5,0.01,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.062456140350877196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.25,0.5,0.03,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.062456140350877196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.25,0.5,0.05,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.062456140350877196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.0,1.5,2.0,0.25,0.5,0.1,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.062456140350877196,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.0,0.25,0.01,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.0,0.25,0.03,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.0,0.25,0.05,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.0,0.25,0.1,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.017894736842105262,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.0,0.5,0.01,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.0,0.5,0.03,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.0,0.5,0.05,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.0,0.5,0.1,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.06140350877192982,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.25,0.25,0.01,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.25,0.25,0.03,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.25,0.25,0.05,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.25,0.25,0.1,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.017894736842105262,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.25,0.5,0.01,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.25,0.5,0.03,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.25,0.5,0.05,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.25,0.25,0.5,0.1,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.06140350877192982,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.0,0.25,0.01,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.0,0.25,0.03,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.0,0.25,0.05,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.0,0.25,0.1,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.017894736842105262,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.0,0.5,0.01,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.0,0.5,0.03,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.0,0.5,0.05,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.0,0.5,0.1,-0.014381483102669691,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.06140350877192982,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.25,0.25,0.01,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.25,0.25,0.03,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.25,0.25,0.05,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.25,0.25,0.1,0.4073885630225519,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.017894736842105262,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.25,0.5,0.01,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.25,0.5,0.03,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.25,0.5,0.05,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,1.5,0.25,0.5,0.1,0.4073885630225519,0.7804710902520414,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.06140350877192982,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
43,64,64,0.95,1.25,0.75,2.0,0.0,0.25,0.01,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.009824561403508772,False,False,-0.0014736842105263158,False,False,False
43,64,64,0.95,1.25,0.75,2.0,0.0,0.25,0.03,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.02982456140350877,False,False,-0.0044736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,2.0,0.0,0.25,0.05,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,0.017894736842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.04982456140350877,False,False,-0.0074736842105263155,False,False,False
43,64,64,0.95,1.25,0.75,2.0,0.0,0.25,0.1,-0.014381483102669691,0.4073885630225519,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.1,0.017894736842105262,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,False,False,-0.015,False,False,False
